Bus,v_nom,x,y,control,generator,interconnect,substation_lv,substation_off,country,type,carrier,unit,v_mag_pu_set,v_mag_pu_min,v_mag_pu_max,sub_network
38381,230.0,-110.562,31.9901,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38382,230.0,-110.638,36.6934,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38383,230.0,-110.58,32.6159,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38384,230.0,-110.494,35.9071,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38385,230.0,-110.479,36.1102,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38386,230.0,-110.561,34.4207,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38387,230.0,-110.488,33.4447,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38388,230.0,-110.316,32.1891,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38389,230.0,-110.335,31.5658,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38390,230.0,-110.455,34.1483,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38391,230.0,-110.336,37.1737,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38392,230.0,-110.39,31.7189,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38393,230.0,-110.253,33.3623,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38394,230.0,-110.243,35.0691,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38395,230.0,-110.183,36.6282,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38396,230.0,-110.18,36.294,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38397,230.0,-110.149,31.3837,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38398,230.0,-110.227,31.4068,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38399,230.0,-110.29,33.1482,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38400,230.0,-110.146,31.8104,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38401,230.0,-110.124,31.5365,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38402,230.0,-110.174,31.6092,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38403,230.0,-110.196,35.7699,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38404,230.0,-110.038,35.0214,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38405,230.0,-110.153,34.4757,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38406,230.0,-110.138,34.6019,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38407,230.0,-109.97,35.3136,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38408,230.0,-110.061,31.7554,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38409,230.0,-109.965,34.2772,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38410,230.0,-110.054,33.0038,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38411,230.0,-109.923,33.7921,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38412,230.0,-109.96,32.3775,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38413,230.0,-109.931,34.1522,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38414,230.0,-109.899,36.1128,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38415,230.0,-109.945,31.5009,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38416,230.0,-109.864,34.105,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38417,230.0,-109.817,36.787,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38418,230.0,-109.786,32.883,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38419,230.0,-109.7,35.7136,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38420,230.0,-109.614,36.0565,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38421,230.0,-109.631,34.3099,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38422,230.0,-109.728,34.6205,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38423,230.0,-109.666,31.8507,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38424,230.0,-109.547,36.6295,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38425,230.0,-109.575,36.4531,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38426,230.0,-109.59,35.1524,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38427,230.0,-109.309,33.3726,PQ,,Western,True,True,PNM,,AC,None,1.0,0.0,inf,
38428,230.0,-109.296,32.9396,PQ,,Western,True,True,PNM,,AC,None,1.0,0.0,inf,
38429,230.0,-109.29,31.4738,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38430,230.0,-109.323,32.7683,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38431,230.0,-109.245,34.227,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38432,230.0,-109.406,36.8242,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38433,230.0,-109.412,34.1025,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38434,230.0,-109.292,34.588,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38435,230.0,-109.272,36.3963,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38436,230.0,-109.157,36.3011,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38437,230.0,-109.239,35.0629,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38438,230.0,-109.22,35.2972,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38439,230.0,-109.094,35.4722,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38440,230.0,-109.101,36.6164,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38441,230.0,-109.125,32.7487,PQ,,Western,True,True,PNM,,AC,None,1.0,0.0,inf,
38442,230.0,-109.203,36.0177,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38443,230.0,-109.002,35.9839,PQ,,Western,True,True,PNM,,AC,None,1.0,0.0,inf,
38444,230.0,-108.977,35.7123,PQ,,Western,True,True,PNM,,AC,None,1.0,0.0,inf,
38445,230.0,-111.3,32.5517,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38446,230.0,-113.495,32.9774,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38447,230.0,-114.159,35.0361,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38448,230.0,-110.931,31.3635,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38449,230.0,-111.946,33.4394,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38450,230.0,-111.162,33.6711,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38451,230.0,-112.271,35.4156,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38452,230.0,-112.271,33.8447,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38453,230.0,-112.666,33.0264,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38454,230.0,-114.711,32.7214,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38455,230.0,-109.554,31.3641,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38456,230.0,-114.571,35.197,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38457,230.0,-111.935,33.3556,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38458,230.0,-110.35,31.5553,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38459,230.0,-113.177,34.5858,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38460,230.0,-114.532,34.8678,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38461,230.0,-109.271,34.5789,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38462,230.0,-109.893,32.0603,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38463,230.0,-111.243,32.3697,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38464,230.0,-111.443,33.5536,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38465,230.0,-112.834,33.305,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38466,230.0,-110.284,34.6596,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38467,230.0,-111.389,36.9047,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38468,230.0,-112.661,33.0211,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38469,230.0,-112.904,33.3418,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38470,230.0,-112.158,33.4417,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38471,230.0,-111.126,32.401,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38472,230.0,-111.612,33.2675,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38473,230.0,-112.215,33.5561,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38474,230.0,-111.503,32.9174,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38475,230.0,-114.16,35.0156,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38476,230.0,-112.428,34.6494,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38477,230.0,-112.864,33.345,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38478,230.0,-112.862,33.3881,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38479,230.0,-112.956,32.9223,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38480,230.0,-110.905,32.16,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38481,230.0,-114.654,32.7288,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38482,230.0,-111.928,33.4172,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38483,230.0,-110.992,32.2523,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38484,230.0,-111.789,32.9042,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38485,230.0,-110.953,32.2299,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38486,230.0,-111.484,33.1606,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38487,230.0,-109.164,34.3186,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38488,230.0,-112.694,32.975,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38489,230.0,-111.59,32.9285,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38490,230.0,-111.75,33.3325,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38491,230.0,-113.113,33.476,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38492,230.0,-110.335,34.5032,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38493,230.0,-113.359,33.0278,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38494,230.0,-110.867,32.1458,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38495,230.0,-111.484,36.9366,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38496,230.0,-110.303,34.9394,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38497,230.0,-111.912,33.4225,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38498,230.0,-110.173,34.6062,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38499,230.0,-111.536,33.5661,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38500,230.0,-114.429,32.6486,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38501,230.0,-111.344,33.5907,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38502,230.0,-112.694,32.975,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38503,230.0,-110.9,32.1736,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38504,230.0,-112.841,33.3346,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38505,230.0,-113.344,33.0257,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38506,230.0,-114.738,36.0155,PQ,,Western,True,True,NEVP,,AC,None,1.0,0.0,inf,
38507,230.0,-112.881,32.9408,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38508,230.0,-112.89,33.3417,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38509,230.0,-112.779,33.4936,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38510,230.0,-111.283,32.3717,PQ,,Western,True,True,TEPC,,AC,None,1.0,0.0,inf,
38511,230.0,-112.864,33.345,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38512,230.0,-113.181,33.3783,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38513,230.0,-114.133,35.054,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38514,230.0,-112.429,34.7184,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38515,230.0,-112.662,33.0347,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38516,230.0,-114.067,35.1458,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38517,230.0,-113.83,37.6319,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38518,230.0,-113.728,37.2524,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38519,230.0,-113.727,37.0728,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38520,230.0,-113.62,37.2645,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38521,230.0,-113.63,37.1174,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38522,230.0,-113.541,40.7559,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38523,230.0,-113.527,37.029,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38524,230.0,-113.633,37.1042,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38525,230.0,-113.537,37.1967,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38526,230.0,-113.228,37.3144,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38527,230.0,-113.236,37.4969,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38528,230.0,-113.299,37.2161,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38529,230.0,-113.209,36.9661,PQ,,Western,True,True,Arizona,,AC,None,1.0,0.0,inf,
38530,230.0,-113.165,37.6225,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38531,230.0,-113.106,37.8112,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38532,230.0,-113.056,37.1202,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38533,230.0,-112.966,38.3497,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38534,230.0,-112.91,37.7887,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38535,230.0,-112.733,40.6526,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38536,230.0,-112.726,37.3471,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38537,230.0,-112.732,38.4068,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38538,230.0,-112.729,39.5582,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38539,230.0,-112.708,40.4075,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38540,230.0,-112.557,41.4395,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38541,230.0,-112.494,37.9535,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38542,230.0,-112.459,39.0321,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38543,230.0,-112.319,39.4164,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38544,230.0,-112.278,41.8591,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38545,230.0,-112.203,40.5154,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38546,230.0,-112.32,40.5126,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38547,230.0,-112.24,38.2379,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38548,230.0,-112.16,37.1031,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38549,230.0,-112.249,40.7397,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38550,230.0,-112.14,40.6644,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38551,230.0,-112.176,41.678,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38552,230.0,-112.216,38.696,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38553,230.0,-112.175,41.1525,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38554,230.0,-112.071,41.2621,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38555,230.0,-112.16,41.2036,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38556,230.0,-112.124,38.5404,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38557,230.0,-112.108,40.6102,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38558,230.0,-112.148,40.5952,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38559,230.0,-112.042,41.0429,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38560,230.0,-112.013,37.5869,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38561,230.0,-112.016,41.9118,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38562,230.0,-112.141,41.0385,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38563,230.0,-111.985,41.1496,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38564,230.0,-112.082,41.6191,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38565,230.0,-112.142,41.2551,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38566,230.0,-112.011,41.2563,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38567,230.0,-112.008,40.7077,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38568,230.0,-112.116,40.6135,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38569,230.0,-112.128,40.6499,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38570,230.0,-112.033,40.5954,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38571,230.0,-112.029,41.4597,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38572,230.0,-112.072,41.1367,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38573,230.0,-112.069,41.123,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38574,230.0,-111.918,40.7083,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38575,230.0,-111.963,40.7044,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38576,230.0,-111.956,40.7739,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38577,230.0,-111.998,40.6067,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38578,230.0,-111.985,40.2364,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38579,230.0,-112.086,41.2161,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38580,230.0,-112.009,41.1563,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38581,230.0,-112.008,41.162,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38582,230.0,-112.066,40.6883,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38583,230.0,-112.043,40.502,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38584,230.0,-111.928,40.6045,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38585,230.0,-112.027,41.3018,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38586,230.0,-112.058,41.4202,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38587,230.0,-112.044,41.2154,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38588,230.0,-112.041,41.1171,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38589,230.0,-111.872,40.712,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38590,230.0,-111.95,40.6272,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38591,230.0,-111.922,40.609,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38592,230.0,-112.024,40.5501,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38593,230.0,-111.918,40.8021,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38594,230.0,-111.865,40.7747,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38595,230.0,-111.992,41.0976,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38596,230.0,-112.04,41.1032,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38597,230.0,-111.981,40.6125,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38598,230.0,-111.848,40.7287,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38599,230.0,-111.846,41.5505,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38600,230.0,-111.921,40.5268,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38601,230.0,-111.936,40.4323,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38602,230.0,-111.929,40.8458,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38603,230.0,-111.98,41.0129,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38604,230.0,-111.83,38.8705,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38605,230.0,-111.92,40.6259,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38606,230.0,-111.998,40.6592,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38607,230.0,-111.852,40.9069,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38608,230.0,-111.854,40.3978,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38609,230.0,-111.955,41.2732,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38610,230.0,-111.861,41.0973,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38611,230.0,-111.896,40.8891,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38612,230.0,-111.817,40.6572,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38613,230.0,-111.932,40.5513,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38614,230.0,-111.968,40.746,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38615,230.0,-111.795,40.6078,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38616,230.0,-111.956,40.5926,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38617,230.0,-111.934,40.6267,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38618,230.0,-111.892,40.8896,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38619,230.0,-111.929,40.7814,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38620,230.0,-111.974,41.7415,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38621,230.0,-111.789,40.4601,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38622,230.0,-111.877,40.3896,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38623,230.0,-111.83,40.4564,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38624,230.0,-111.803,40.4545,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38625,230.0,-111.789,40.8019,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38626,230.0,-111.9,40.9301,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38627,230.0,-111.876,39.7294,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38628,230.0,-111.766,40.6936,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38629,230.0,-111.856,40.6601,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38630,230.0,-111.771,40.5919,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38631,230.0,-111.791,40.6769,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38632,230.0,-111.904,40.7062,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38633,230.0,-111.783,40.6182,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38634,230.0,-111.75,41.4344,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38635,230.0,-111.836,42.0303,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38636,230.0,-111.779,39.8276,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38637,230.0,-111.82,40.7162,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38638,230.0,-111.936,41.6373,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38639,230.0,-111.849,41.7457,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38640,230.0,-111.932,41.4649,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38641,230.0,-111.799,40.5977,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38642,230.0,-111.898,40.5515,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38643,230.0,-111.74,39.1491,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38644,230.0,-111.762,41.6913,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38645,230.0,-111.906,41.7801,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38646,230.0,-111.857,40.6445,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38647,230.0,-111.86,41.6698,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38648,230.0,-111.73,41.8454,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38649,230.0,-111.899,39.2312,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
38650,230.0,-111.89,39.9941,PQ,,Western,True,True,PACE,,AC,None,1.0,0.0,inf,
